id,rumour,text,reply_to 
544283418314690560,sydneysiege,"Who typed "" ISIS "" ? Islamic flag was used in the original tweet .","shahada flag is a generic flag , not unique to any group . ISIS use a different flag"
544283765023846400,sydneysiege,almost every media outlet for the first 20 minutes until people remembered how google works,"Who typed "" ISIS "" ? Islamic flag was used in the original tweet ."
544284471919652864,sydneysiege,So just generic islamic terrorists .. that's a relief,almost every media outlet for the first 20 minutes until people remembered how google works
544284756876472321,sydneysiege,"Possibly , yes . And if so , yes would suggest less chance of a larger group .",So just generic islamic terrorists .. that's a relief
544272859846045696,sydneysiege,"MT : These not the same . 1st Shahadah flag , 2nd is specifically claimed by IS . http://t.co/1ODZtFn9CR",SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544272987000541184,sydneysiege,Took me 2 sec to google ISIS flag and see this wasn't it . Your research budget that bad ?,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544273516397219841,sydneysiege,Guess Sydney's off our list ...,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544273878668050432,sydneysiege,If they only knew that ISIS was created by the American government .,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544275153266696193,sydneysiege,: SYDNEY SIEGE Gunman forces hostages to hold up ISIS flag in window http://t.co/RdtBRtSsaq http://t.co/aKTlO1K48O,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544275851559579648,sydneysiege,"well , not today , for sure .",Guess Sydney's off our list ...
544275868684935168,sydneysiege,“ : SYDNEY SIEGE : Gunman forces hostages to hold up ISIS flag in window http://t.co/BdcfCDqxbE http://t.co/gs9nljJBkk ” wtf,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544277459500556288,sydneysiege,Are you sure they have guns ? ? Australia has banned a lot of them ? ?,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544277865299062784,sydneysiege,RT : #ISIS and #IslamicState work for #CIA claims former #al-Qaeda commander . http://t.co/EWPEYP2cHI,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544280076628414464,sydneysiege,Oh dear ! PRAY for these innocent people in Sydney who are being held up in a Cafe just before Christmas ! Good Lord Almighty !,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy
544333165612269569,sydneysiege,okay … just because guns are banned doesn't mean people don't have them please be aware of that,Are you sure they have guns ? ? Australia has banned a lot of them ? ?
544559843898839040,sydneysiege,Yes I know that hand gun crime is up 55 % where I live and they are banned ! :(,okay … just because guns are banned doesn't mean people don't have them please be aware of that
544275135809998850,sydneysiege,For Only $ 25 You Can Buy 10K Followers http://t.co/7CXwkqzBw3 .,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544275191787175937,sydneysiege,news .,For Only $ 25 You Can Buy 10K Followers http://t.co/7CXwkqzBw3 .
544275371257233408,sydneysiege,Just add the fact that they're holding a Isis flag for fuck sake,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544275715185995776,sydneysiege,"Yeah , being forced to hold an ISIS flag . Why aren't you reporting that ?",Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544276498778423297,sydneysiege,BUT WHY A FUCKING CAFE IN AUSTRALIA,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544277161985585152,sydneysiege,The cafe is in the central business district of Sydney . Right across from Channel 7 news head office .,BUT WHY A FUCKING CAFE IN AUSTRALIA
544277297172189184,sydneysiege,Perfect place to get live media coverage .,BUT WHY A FUCKING CAFE IN AUSTRALIA
544277362368843777,sydneysiege,still extremely confusing . Why a CAFE in AUSTRALIA . It doesn't make sense,The cafe is in the central business district of Sydney . Right across from Channel 7 news head office .
544277407411097600,sydneysiege,who could be doing this ? And why ? Don't expect bbc to tell you,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544277631990898688,sydneysiege,Like I said it's directly across from a big news channel .,still extremely confusing . Why a CAFE in AUSTRALIA . It doesn't make sense
544278146397519872,sydneysiege,"Being forced to hold an IS flag up by ISIS followers , or is that not part of the news ?",Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544278190936424449,sydneysiege,Muslim extremists that's who . http://t.co/JXSSvhZ4Oh,who could be doing this ? And why ? Don't expect bbc to tell you
544279314808582145,sydneysiege,,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544280989187321856,sydneysiege,The company that owns this Cafe in Sydney refused the halal cert . Refuse halal and terrorists will target u .,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq
544282274510811137,sydneysiege,time we Australians say enough is enough to Muslim bs,The company that owns this Cafe in Sydney refused the halal cert . Refuse halal and terrorists will target u .
544282661909323776,sydneysiege,"And that time is now , they have brought it to us , they'll be sorry",time we Australians say enough is enough to Muslim bs
544282961118375936,sydneysiege,fucking camel fuckers cowards picking on civilians,"And that time is now , they have brought it to us , they'll be sorry"
544285405390983168,sydneysiege,More Ammo to clean up militant Islamics inOzz No more pussyfooting Diggers Smack em down,fucking camel fuckers cowards picking on civilians
544286181827952641,sydneysiege,absolutely agree ! ! !,More Ammo to clean up militant Islamics inOzz No more pussyfooting Diggers Smack em down
544286846780723200,sydneysiege,Talk talk we need action toigh action .,"And that time is now , they have brought it to us , they'll be sorry"
544287443407892480,sydneysiege,"just watching here Hun , shocking news x","And that time is now , they have brought it to us , they'll be sorry"
544287503310528513,sydneysiege,justification to NOT permit jihadists return to Aus / UK - they cannot be trusted !,Talk talk we need action toigh action .
544287983260549121,sydneysiege,"We knew this was coming , still shocking , these poor people x","just watching here Hun , shocking news x"
544288286748205056,sydneysiege,"I'm sure it will happen here too , what part did you say u were from Hun ? X","We knew this was coming , still shocking , these poor people x"
544288694497071104,sydneysiege,"God knows you good ppl have already had your share , I'm about 5 hrs away from Sydney","I'm sure it will happen here too , what part did you say u were from Hun ? X"
544288960642834432,sydneysiege,where are you sue in oz ?,"And that time is now , they have brought it to us , they'll be sorry"
544289309189107712,sydneysiege,NSW about 5hrs away from Sydney,where are you sue in oz ?
544289493260701697,sydneysiege,"it's not over here yet Hun , it's heartbreaking to hear what's happening around the world . All because of a prehistoric evil cult . X","God knows you good ppl have already had your share , I'm about 5 hrs away from Sydney"
544289610869010434,sydneysiege,cool least your ok bet its a worrying time though for you,NSW about 5hrs away from Sydney
544290366493446145,sydneysiege,"that prehistoric evil cult , murdered ppl on the trains & buses , you've had more then your share x","it's not over here yet Hun , it's heartbreaking to hear what's happening around the world . All because of a prehistoric evil cult . X"
544290571280338948,sydneysiege,So sorry & fear for the hostages,cool least your ok bet its a worrying time though for you
544290890370777088,sydneysiege,yeah i bet its awful,So sorry & fear for the hostages
544290947404943361,sydneysiege,"we have Hun and it's not going to stop either , that's the frightening part x","that prehistoric evil cult , murdered ppl on the trains & buses , you've had more then your share x"
544295872515686400,sydneysiege,yeah it's not,Just add the fact that they're holding a Isis flag for fuck sake
544295967638302720,sydneysiege,cos it's not,"Yeah , being forced to hold an ISIS flag . Why aren't you reporting that ?"
544296135180169216,sydneysiege,clarified that earlier . Cheers,yeah it's not
544296176892116993,sydneysiege,probably the layout of the building . Public place . Easy media coverage,The cafe is in the central business district of Sydney . Right across from Channel 7 news head office .
544296344970465280,sydneysiege,still scary as hell though . Just we had media reporting all sorts of shit which is dangerous,clarified that earlier . Cheers
544296446368169984,sydneysiege,true . Seems it's well executed,probably the layout of the building . Public place . Easy media coverage
544296840045535232,sydneysiege,I'm well aware of that . I wasn't at the time I Tweeted that .,cos it's not
544320568888016896,sydneysiege,and media reporting bomb devices all over the cbd as well . They make up horseshit,Just add the fact that they're holding a Isis flag for fuck sake
544277353900154880,sydneysiege,Support a #mediablackout to avoid giving the hostage takers a platform for their message & risking future copycats #martinplace,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544277505293561858,sydneysiege,good to see somebody did some research 👏 👏 👏 #SydneySiege,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544277721186979840,sydneysiege,so what,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544277836891033600,sydneysiege,"Who cares about the flag , the people being held hostage are more important .",Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544277972597755904,sydneysiege,So it's not ISIS but Islam in general . Much better ... #leftards better think up a new word #islamaphobia,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544278016235302912,sydneysiege,"Allah means God . Why would you translate inconsistently and selectively like that ? Oh , never mind . I know why .",Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544278198150647809,sydneysiege,you say what ? Blackout ? How will the hide the budget then ?,Support a #mediablackout to avoid giving the hostage takers a platform for their message & risking future copycats #martinplace
544279000672387072,sydneysiege,Muhammad would be the guy with the 9 yr old wives and the order of death to infidels ? What's the diff ?,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544279139704782848,sydneysiege,Not a great comfort but an important detail to emphasise .,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544279344252596224,sydneysiege,same shit,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
544279451760996352,sydneysiege,then I guess we all don't need to worry ? ? ?,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84)
